#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
14,CVE-2017-1194,352,None,CSRF,4/28/17,7/10/17,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"IBM WebSphere Application Server 7.0, 8.0, 8.5, and 9.0 is vulnerable to cross-site request forgery which could allow an attacker to execute malicious and unauthorized actions transmitted from a user that the website trusts. IBM X-Force ID: 123669."
15,CVE-2017-1151,264,None,#NAME?,3/20/17,7/17/17,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"IBM WebSphere Application Server 8.0, 8.5, 8.5.5, and 9.0 using OpenID Connect (OIDC) configured with a Trust Association Interceptor (TAI) could allow a user to gain elevated privileges on the system. IBM Reference #: 1999293."
16,CVE-2017-1137,284,None,#NAME?,5/10/17,7/7/17,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,IBM WebSphere Application Server 8.0 and 8.5.5 could provide weaker than expected security. A remote attacker could exploit this weakness to obtain sensitive information and gain unauthorized access to the admin console. IBM X-Force ID: 121549.
17,CVE-2017-1121,79,None,XSS,2/13/17,7/24/17,3.5,None,Remote,Medium,Single system,None,Partial,None,"IBM WebSphere Application Server 7.0, 8.0, and 9.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM Reference #: 1997743"
18,CVE-2016-9879,417,None,Bypass,1/6/17,1/4/18,5,None,Remote,Low,Not required,None,Partial,None,"An issue was discovered in Pivotal Spring Security before 3.2.10, 4.1.x before 4.1.4, and 4.2.x before 4.2.1. Spring Security does not consider URL path parameters when processing security constraints. By adding a URL path parameter with an encoded ""/"" to a request, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. The unexpected presence of path parameters can cause a constraint to be bypassed. Users of Apache Tomcat (all current versions) are not affected by this vulnerability since Tomcat follows the guidance previously provided by the Servlet Expert group and strips path parameters from the value returned by getContextPath(), getServletPath(), and getPathInfo(). Users of other Servlet containers based on Apache Tomcat may or may not be affected depending on whether or not the handling of path parameters has been modified. Users of IBM WebSphere Application Server 8.5.x are known to be affected. Users of other containers that implement the Servlet specification may be affected."
19,CVE-2016-9736,200,None,#NAME?,6/8/17,6/13/17,5,None,Remote,Low,Not required,Partial,None,None,IBM WebSphere Application Server using malformed SOAP requests could allow a remote attacker to obtain sensitive information.
20,CVE-2016-8934,79,None,XSS,2/1/17,2/9/17,3.5,None,Remote,Medium,Single system,None,Partial,None,IBM WebSphere Application Server is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.
21,CVE-2016-8919,399,None,DoS,2/1/17,2/13/17,7.8,None,Remote,Low,Not required,None,None,Complete,"IBM WebSphere Application Server may be vulnerable to a denial of service, caused by allowing serialized objects from untrusted sources to run and cause the consumption of resources."
22,CVE-2016-5986,200,None,#NAME?,9/30/16,7/29/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.x before 7.0.0.43, 8.0.x before 8.0.0.13, 8.5.x before 8.5.5.11, 9.0.x before 9.0.0.2, and Liberty before 16.0.0.3 mishandles responses, which allows remote attackers to obtain sensitive information via unspecified vectors."
23,CVE-2016-5983,284,None,Exec Code,10/5/16,11/28/16,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.43, 8.0 before 8.0.0.13, 8.5 before 8.5.5.11, 9.0 before 9.0.0.2, and Liberty before 16.0.0.4 allows remote authenticated users to execute arbitrary Java code via a crafted serialized object."
24,CVE-2016-3042,79,None,XSS,9/30/16,11/28/16,3.5,None,Remote,Medium,Single system,None,Partial,None,Cross-site scripting (XSS) vulnerability in the Web UI in IBM WebSphere Application Server (WAS) Liberty before 16.0.0.3 allows remote authenticated users to inject arbitrary web script or HTML via vectors involving OpenID Connect clients.
25,CVE-2016-2960,284,None,DoS,8/7/16,8/15/17,4.3,None,Remote,Medium,Not required,None,None,Partial,"IBM WebSphere Application Server (WAS) 7.x before 7.0.0.43, 8.0.0.x before 8.0.0.13, 8.5.0.x before 8.5.5.10, 8.5.0.x and 16.0.0.x Liberty before Liberty Fix Pack 16.0.0.3, and 9.0.0.x before 9.0.0.1 allows remote attackers to cause a denial of service via crafted SIP messages."
26,CVE-2016-2945,264,None,#NAME?,7/7/16,11/28/16,6,None,Remote,Medium,Single system,Partial,Partial,Partial,The API Discovery implementation in IBM WebSphere Application Server (WAS) 8.5.5.8 through 8.5.5.9 Liberty before Liberty Fix Pack 16.0.0.2 allows remote authenticated users to gain privileges via an external reference in a Swagger document.
27,CVE-2016-2923,200,None,#NAME?,7/7/16,11/28/16,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 8.5 through 8.5.5.9 Liberty before Liberty Fix Pack 16.0.0.2 does not include the HTTPOnly flag in a Set-Cookie header for an unspecified JAX-RS API cookie, which makes it easier for remote attackers to obtain potentially sensitive information via script access to this cookie."
28,CVE-2016-0389,200,None,#NAME?,7/7/16,11/28/16,5,None,Remote,Low,Not required,Partial,None,None,Admin Center in IBM WebSphere Application Server (WAS) 8.5.5.2 through 8.5.5.9 Liberty before Liberty Fix Pack 16.0.0.2 allows remote attackers to obtain sensitive information via unspecified vectors.
29,CVE-2016-0385,119,None,Overflow +Info,9/1/16,8/15/17,3.5,None,Remote,Medium,Single system,Partial,None,None,"Buffer overflow in IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.43, 8.0 before 8.0.0.13, 8.5 before 8.5.5.10, 9.0 before 9.0.0.1, and Liberty before 16.0.0.3, when HttpSessionIdReuse is enabled, allows remote authenticated users to obtain sensitive information via unspecified vectors."
30,CVE-2016-0378,200,None,#NAME?,11/24/16,11/28/16,4.3,None,Remote,Medium,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) Liberty before 16.0.0.3, when the installation lacks a default error page, allows remote attackers to obtain sensitive information by triggering an exception."
31,CVE-2016-0377,200,None,#NAME?,10/21/16,8/15/17,4,None,Remote,Low,Single system,Partial,None,None,"The Administrative Console in IBM WebSphere Application Server (WAS) 7.x before 7.0.0.43, 8.0.x before 8.0.0.13, and 8.5.x before 8.5.5.10 mishandles CSRFtoken cookies, which allows remote authenticated users to obtain sensitive information via unspecified vectors."
32,CVE-2016-0359,None,None,Http R.Spl.,7/3/16,8/31/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"CRLF injection vulnerability in IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.43, 8.0 before 8.0.0.13, 8.5 Full before 8.5.5.10, and 8.5 Liberty before Liberty Fix Pack 16.0.0.2 allows remote attackers to inject arbitrary HTTP headers and conduct HTTP response splitting attacks via a crafted URL."
33,CVE-2016-0306,200,None,#NAME?,5/17/16,11/28/16,4.3,None,Remote,Medium,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.41, 8.0 before 8.0.0.13, and 8.5 before 8.5.5.10, when FIPS 140-2 is enabled, misconfigures TLS, which allows man-in-the-middle attackers to obtain sensitive information via unspecified vectors."
34,CVE-2016-0283,79,None,XSS,3/19/16,12/2/16,4.3,None,Remote,Medium,Not required,None,Partial,None,Cross-site scripting (XSS) vulnerability in the OpenID Connect (OIDC) client web application in IBM WebSphere Application Server (WAS) Liberty Profile 8.5.5 before 8.5.5.9 allows remote attackers to inject arbitrary web script or HTML via a crafted URL.
35,CVE-2015-7417,79,None,XSS,1/23/16,12/7/16,3.5,None,Remote,Medium,Single system,None,Partial,None,"Cross-site scripting (XSS) vulnerability in IBM WebSphere Application Server 7.0 before 7.0.0.41, 8.0 before 8.0.0.12, and 8.5 before 8.5.5.9 allows remote authenticated users to inject arbitrary web script or HTML via crafted data from an OAuth provider."
36,CVE-2015-5041,200,None,#NAME?,6/6/16,11/28/16,6.4,None,Remote,Low,Not required,Partial,Partial,None,"The J9 JVM in IBM SDK, Java Technology Edition 6 before SR16 FP20, 6 R1 before SR8 FP20, 7 before SR9 FP30, and 7 R1 before SR3 FP30 allows remote attackers to obtain sensitive information or inject data by invoking non-public interface methods."
37,CVE-2015-5004,200,None,#NAME?,12/15/15,12/7/16,4,None,Remote,Low,Single system,Partial,None,None,"The Edge Component Caching Proxy in IBM WebSphere Application Server (WAS) 8.0 before 8.0.0.12 and 8.5 before 8.5.5.8 does not properly encrypt data, which allows remote authenticated users to obtain sensitive information via unspecified vectors."
38,CVE-2015-4938,None,None,#NAME?,8/22/15,12/23/16,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server 7.x before 7.0.0.39, 8.0.x before 8.0.0.11, and 8.5.x before 8.5.5.7 allows remote attackers to spoof servlets and obtain sensitive information via unspecified vectors."
39,CVE-2015-2808,310,None,None,3/31/15,1/18/18,4.3,None,Remote,Medium,Not required,Partial,None,None,"The RC4 algorithm, as used in the TLS protocol and SSL protocol, does not properly combine state data with key data during the initialization phase, which makes it easier for remote attackers to conduct plaintext-recovery attacks against the initial bytes of a stream by sniffing network traffic that occasionally relies on keys affected by the Invariance Weakness, and then using a brute-force approach involving LSB values, aka the ""Bar Mitzvah"" issue."
40,CVE-2015-2017,None,None,Http R.Spl.,11/8/15,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"CRLF injection vulnerability in IBM WebSphere Application Server (WAS) 6.1 through 6.1.0.47, 7.0 before 7.0.0.39, 8.0 before 8.0.0.12, and 8.5 before 8.5.5.8 allows remote attackers to inject arbitrary HTTP headers and conduct HTTP response splitting attacks via a crafted URL."
41,CVE-2015-1946,264,None,#NAME?,7/14/15,11/28/16,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"IBM WebSphere Application Server (WAS) 8.5 before 8.5.5.6, and WebSphere Virtual Enterprise 7.0 before 7.0.0.6 for WebSphere Application Server (WAS) 7.0 and 8.0, does not properly implement user roles, which allows local users to gain privileges via unspecified vectors."
42,CVE-2015-1936,284,None,None,7/14/15,11/29/16,6,None,Remote,Medium,Single system,Partial,Partial,Partial,"The administrative console in IBM WebSphere Application Server (WAS) 8.0.0 before 8.0.0.11 and 8.5 before 8.5.5.6, when the Security feature is disabled, allows remote authenticated users to hijack sessions via the JSESSIONID parameter."
43,CVE-2015-1932,200,None,#NAME?,8/22/15,9/19/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server 7.x before 7.0.0.39, 8.0.x before 8.0.0.11, and 8.5.x before 8.5.5.7 and WebSphere Virtual Enterprise before 7.0.0.7 allow remote attackers to obtain potentially sensitive information about the proxy-server software by reading the HTTP Via header."
44,CVE-2015-1927,284,None,None,7/14/15,12/21/16,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"The default configuration of IBM WebSphere Application Server (WAS) 7.0.0 before 7.0.0.39, 8.0.0 before 8.0.0.11, and 8.5 before 8.5.5.6 has a false value for the com.ibm.ws.webcontainer.disallowServeServletsByClassname WebContainer property, which allows remote attackers to obtain privileged access via unspecified vectors."
45,CVE-2015-1920,284,None,Exec Code,5/19/15,1/3/17,10,None,Remote,Low,Not required,Complete,Complete,Complete,"IBM WebSphere Application Server (WAS) 6.1 through 6.1.0.47, 7.0 before 7.0.0.39, 8.0 before 8.0.0.11, and 8.5 before 8.5.5.6 allows remote attackers to execute arbitrary code by sending crafted instructions in a management-port session."
46,CVE-2015-1885,264,None,#NAME?,4/27/15,12/21/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"WebSphereOauth20SP.ear in IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.39, 8.0 before 8.0.0.11, 8.5 Liberty Profile before 8.5.5.5, and 8.5 Full Profile before 8.5.5.6, when the OAuth grant type requires sending a password, allows remote attackers to gain privileges via unspecified vectors."
47,CVE-2015-1882,362,None,Exec Code +Priv,4/27/15,8/3/16,8.5,None,Remote,Medium,Single system,Complete,Complete,Complete,Multiple race conditions in IBM WebSphere Application Server (WAS) 8.5 Liberty Profile before 8.5.5.5 allow remote authenticated users to gain privileges by leveraging thread conflicts that result in Java code execution outside the context of the configured EJB Run-as user.
48,CVE-2015-0175,264,None,#NAME?,4/27/15,11/30/15,5.5,None,Remote,Low,Single system,None,Partial,Partial,"IBM WebSphere Application Server (WAS) 8.5 Liberty Profile before 8.5.5.5 does not properly implement authData elements, which allows remote authenticated users to gain privileges via unspecified vectors."
49,CVE-2015-0174,200,None,#NAME?,4/27/15,11/30/15,4,None,Remote,Low,Single system,Partial,None,None,"The SNMP implementation in IBM WebSphere Application Server (WAS) 8.5 before 8.5.5.5 does not properly handle configuration data, which allows remote authenticated users to obtain sensitive information via unspecified vectors."
50,CVE-2015-0110,284,None,Bypass,9/15/17,9/26/17,4,None,Remote,Low,Single system,None,Partial,None,"IBM Business Process Manager (aka BPM) 7.5.x, 8.0.x, and 8.5.x and WebSphere Lombardi Edition (aka WLE) 7.2.x allow remote authenticated users to bypass intended access restrictions on internal service types via vectors involving the executeServiceByName URL."
51,CVE-2015-0106,79,None,XSS,3/23/15,3/24/15,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in IBM Business Process Manager (BPM) 7.5.x through 7.5.1.2, 8.0 through 8.0.1.3, 8.5.0 through 8.5.0.1, and 8.5.5 through 8.5.5.0 and WebSphere Lombardi Edition (WLE) 7.2.x through 7.2.0.5 allows remote attackers to inject arbitrary web script or HTML via a crafted URL."
52,CVE-2014-8890,264,None,#NAME?,12/18/14,9/7/17,5.1,None,Remote,High,Not required,Partial,Partial,Partial,IBM WebSphere Application Server Liberty Profile 8.5.x before 8.5.5.4 allows remote attackers to gain privileges by leveraging the combination of a servlet's deployment descriptor security constraints and ServletSecurity annotations.
53,CVE-2014-6174,254,None,None,12/18/14,9/7/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"IBM WebSphere Application Server 7.x before 7.0.0.37, 8.0.x before 8.0.0.10, and 8.5.x before 8.5.5.4 allows remote attackers to conduct clickjacking attacks via a crafted web site."
54,CVE-2014-6167,79,None,XSS,12/18/14,9/7/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in the URL rewriting feature in IBM WebSphere Application Server 7.x before 7.0.0.37, 8.0.x before 8.0.0.10, and 8.5.x before 8.5.5.4 allows remote attackers to inject arbitrary web script or HTML via a crafted URL."
55,CVE-2014-6166,None,None,None,12/18/14,9/7/17,4.3,None,Remote,Medium,Not required,Partial,None,None,"The Communications Enabled Applications (CEA) service in IBM WebSphere Application Server 8.0.x before 8.0.0.10 and 8.5.x before 8.5.5.4, and Feature Pack for CEA 1.x before 1.0.0.15, allows remote attackers to read arbitrary files via an XML external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue."
56,CVE-2014-6164,200,None,#NAME?,12/18/14,9/7/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server 8.0.x before 8.0.0.10 and 8.5.x before 8.5.5.4 allows remote attackers to spoof OpenID and OpenID Connect cookies, and consequently obtain sensitive information, via a crafted URL."
57,CVE-2014-4816,352,None,XSS CSRF,9/23/14,8/28/17,6,None,Remote,Medium,Single system,Partial,Partial,Partial,"Cross-site request forgery (CSRF) vulnerability in the Administrative Console in IBM WebSphere Application Server (WAS) 6.x through 6.1.0.47, 7.0 before 7.0.0.35, 8.0 before 8.0.0.10, and 8.5 before 8.5.5.4 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert XSS sequences."
58,CVE-2014-4770,79,None,XSS,9/23/14,8/28/17,3.5,None,Remote,Medium,Single system,None,Partial,None,"Cross-site scripting (XSS) vulnerability in IBM WebSphere Application Server (WAS) 6.x through 6.1.0.47, 7.0 before 7.0.0.35, 8.0 before 8.0.0.10, and 8.5 before 8.5.5.4 allows remote authenticated administrators to inject arbitrary web script or HTML via a crafted URL."
59,CVE-2014-4767,94,None,Exec Code,8/21/14,8/28/17,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"IBM WebSphere Application Server (WAS) Liberty Profile 8.5.x before 8.5.5.3 does not properly use the Liberty Repository for feature installation, which allows remote authenticated users to execute arbitrary code via unspecified vectors."
60,CVE-2014-4764,None,None,DoS,8/21/14,8/28/17,7.1,None,Remote,Medium,Not required,None,None,Complete,"IBM WebSphere Application Server (WAS) 8.0.x before 8.0.0.10 and 8.5.x before 8.5.5.3, when Load Balancer for IPv4 Dispatcher is enabled, allows remote attackers to cause a denial of service (Load Balancer crash) via unspecified vectors."
61,CVE-2014-4758,264,None,Bypass,9/4/14,8/28/17,4,None,Remote,Low,Single system,None,Partial,None,IBM Business Process Manager (BPM) 7.5.x through 8.5.5 and WebSphere Lombardi Edition 7.2.x allow remote authenticated users to bypass intended access restrictions and send requests to internal services via a callService URL.
62,CVE-2014-3087,200,None,#NAME?,8/17/14,8/28/17,4,None,Remote,Low,Single system,Partial,None,None,"callService.do in IBM Business Process Manager (BPM) 7.5 through 8.5.5 and WebSphere Lombardi Edition 7.2 through 7.2.0.5 allows remote authenticated users to read arbitrary files via an XML external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue."
63,CVE-2014-3083,264,None,#NAME?,8/21/14,8/28/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0.x before 7.0.0.35, 8.0.x before 8.0.0.10, and 8.5.x before 8.5.5.3 does not properly restrict resource access, which allows remote attackers to obtain sensitive information via unspecified vectors."
64,CVE-2014-3075,79,None,XSS,9/4/14,8/28/17,3.5,None,Remote,Medium,Single system,None,Partial,None,Cross-site scripting (XSS) vulnerability in IBM Business Process Manager (BPM) 7.5.x through 8.5.5 and WebSphere Lombardi Edition 7.2.0.x allows remote authenticated users to inject arbitrary web script or HTML via an uploaded file.
65,CVE-2014-3070,264,None,Bypass,8/21/14,8/28/17,5,None,Remote,Low,Not required,None,Partial,None,"The addFileRegistryAccount Virtual Member Manager (VMM) SPI Admin Task in IBM WebSphere Application Server (WAS) 8.0.x before 8.0.0.10 and 8.5.x before 8.5.5.3 does not properly create accounts, which allows remote attackers to bypass intended access restrictions via unspecified vectors."
66,CVE-2014-3022,200,None,#NAME?,8/21/14,8/28/17,4.3,None,Remote,Medium,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0.x before 7.0.0.33, 8.0.x before 8.0.0.9, and 8.5.x before 8.5.5.3 allows remote attackers to obtain sensitive information via a crafted URL that triggers an error condition."
67,CVE-2014-3021,20,None,None,10/18/14,8/28/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.35, 8.0 before 8.0.0.10, and 8.5 before 8.5.5.4 does not properly handle HTTP headers, which allows remote attackers to obtain sensitive cookie and authentication data via an unspecified HTTP method."
68,CVE-2014-0965,200,None,#NAME?,8/21/14,8/28/17,4.3,None,Remote,Medium,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0.x before 7.0.0.33, 8.0.x before 8.0.0.9, and 8.5.x before 8.5.5.3 allows remote attackers to obtain sensitive information via a crafted SOAP response."
69,CVE-2014-0964,399,None,DoS,5/16/14,8/28/17,7.1,None,Remote,Medium,Not required,None,None,Complete,"IBM WebSphere Application Server (WAS) 6.1.0.0 through 6.1.0.47 and 6.0.2.0 through 6.0.2.43 allows remote attackers to cause a denial of service via crafted TLS traffic, as demonstrated by traffic from a CVE-2014-0160 vulnerability-assessment tool."
70,CVE-2014-0957,79,None,XSS,7/17/14,8/28/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in IBM Business Process Manager 7.5 through 8.5.5, and WebSphere Lombardi Edition 7.2, allows remote attackers to inject arbitrary web script or HTML via a crafted URL that triggers a service failure."
71,CVE-2014-0896,200,None,#NAME?,5/1/14,8/28/17,4.3,None,Remote,Medium,Not required,Partial,None,None,IBM WebSphere Application Server (WAS) Liberty Profile 8.5.x before 8.5.5.2 allows remote attackers to obtain sensitive information via a crafted request.
72,CVE-2014-0891,200,None,#NAME?,6/27/14,8/28/17,5,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 7.0.x before 7.0.0.33, 8.0.x before 8.0.0.9, and 8.5.x before 8.5.5.2 allows remote attackers to obtain sensitive information by leveraging incorrect request handling by the (1) Proxy or (2) ODR server."
73,CVE-2014-0859,None,None,DoS,5/1/14,8/28/17,5,None,Remote,Low,Not required,None,None,Partial,"The web-server plugin in IBM WebSphere Application Server (WAS) 7.x before 7.0.0.33, 8.x before 8.0.0.9, and 8.5.x before 8.5.5.2, when POST retries are enabled, allows remote attackers to cause a denial of service (daemon crash) via unspecified vectors."
74,CVE-2014-0857,200,None,#NAME?,5/1/14,8/28/17,4,None,Remote,Low,Single system,Partial,None,None,The Administrative Console in IBM WebSphere Application Server (WAS) 8.x before 8.0.0.9 and 8.5.x before 8.5.5.2 allows remote authenticated users to obtain sensitive information via a crafted request.
75,CVE-2014-0823,200,None,#NAME?,5/1/14,8/28/17,4.3,None,Remote,Medium,Not required,Partial,None,None,IBM WebSphere Application Server (WAS) 8.x before 8.0.0.9 and 8.5.x before 8.5.5.2 allows remote attackers to read arbitrary files via a crafted URL.
