#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
23,CVE-2017-8513,119,None,Exec Code Overflow,6/14/17,6/21/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"A remote code execution vulnerability exists in Microsoft PowerPoint when the software fails to properly handle objects in memory, aka ""Microsoft PowerPoint Remote Code Execution Vulnerability""."
24,CVE-2017-8512,19,None,Exec Code,6/14/17,7/7/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"A remote code execution vulnerability exists in Microsoft Office when the software fails to properly handle objects in memory, aka ""Office Remote Code Execution Vulnerability"". This CVE ID is unique from CVE-2017-8509, CVE-2017-8510, CVE-2017-8511, CVE-2017-0260, and CVE-2017-8506."
25,CVE-2017-8511,19,None,Exec Code,6/14/17,6/23/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"A remote code execution vulnerability exists in Microsoft Office when the software fails to properly handle objects in memory, aka ""Office Remote Code Execution Vulnerability"". This CVE ID is unique from CVE-2017-8509, CVE-2017-8510, CVE-2017-8512, CVE-2017-0260, and CVE-2017-8506."
26,CVE-2017-8509,19,None,Exec Code,6/14/17,6/20/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"A remote code execution vulnerability exists in Microsoft Office when the software fails to properly handle objects in memory, aka ""Office Remote Code Execution Vulnerability"". This CVE ID is unique from CVE-2017-8510, CVE-2017-8511, CVE-2017-8512, CVE-2017-0260, and CVE-2017-8506."
27,CVE-2017-8501,119,None,Exec Code Overflow Mem. Corr.,7/11/17,7/14/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office allows a remote code execution vulnerability due to the way that it handles objects in memory, aka ""Microsoft Office Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-8502."
28,CVE-2017-0281,19,None,Exec Code,5/12/17,5/25/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office 2007 SP3, Office 2010 SP2, Office 2013 SP1, Office 2016, Office Online Server 2016, Office Web Apps 2010 SP2,Office Web Apps 2013 SP1, Project Server 2013 SP1, SharePoint Enterprise Server 2013 SP1, SharePoint Enterprise Server 2016, SharePoint Foundation 2013 SP1, Sharepoint Server 2010 SP2, Word 2016, and Skype for Business 2016 allow a remote code execution vulnerability when the software fails to properly handle objects in memory, aka ""Office Remote Code Execution Vulnerability"". This CVE ID is unique from CVE-2017-0261 and CVE-2017-0262."
29,CVE-2017-0254,119,None,Exec Code Overflow Mem. Corr.,5/12/17,7/7/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007, Office 2010 SP2, Word 2010 SP2, Office Compatibility Pack SP3, Office for Mac 2011, Office for Mac 2016, Microsoft Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, Word 2013 RT SP1, Word 2013 SP1, Word Automation Services on Microsoft SharePoint Server 2013 SP1, Office Word Viewer, SharePoint Enterprise Server 2016, and Word 2016 allow a remote code execution vulnerability when the software fails to properly handle objects in memory, aka ""Microsoft Office Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-0264 and CVE-2017-0265."
30,CVE-2017-0195,79,None,XSS,4/12/17,4/20/17,3.5,None,Remote,Medium,Single system,None,Partial,None,"Microsoft Excel Services on Microsoft SharePoint Server 2010 SP1 and SP2, Microsoft Excel Web Apps 2010 SP2, Microsoft Office Web Apps 2010 SP2, Microsoft Office Web Apps Server 2013 SP1 and Office Online Server allows remote attackers to perform cross-site scripting and run script with local user privileges via a crafted request, aka ""Microsoft Office XSS Elevation of Privilege Vulnerability."""
31,CVE-2017-0105,200,None,#NAME?,3/16/17,7/11/17,4.3,None,Remote,Medium,Not required,Partial,None,None,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word for Mac 2011, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to obtain sensitive information from out-of-bound memory via a crafted Office document, aka ""Microsoft Office Information Disclosure Vulnerability."""
32,CVE-2017-0052,119,None,DoS Exec Code Overflow Mem. Corr.,3/16/17,7/11/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office Compatibility Pack SP3, Excel 2007 SP3, Excel Viewer, and Excel Services on SharePoint Server 2007 SP3 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0006, CVE-2017-0019, CVE-2017-0020, CVE-2017-0030, CVE-2017-0031, and CVE-2017-0053."
33,CVE-2017-0030,119,None,DoS Exec Code Overflow Mem. Corr.,3/16/17,7/11/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office 2010 SP2, Office Compatibility Pack SP3, Office Web Apps Server 2010 SP2, Word 2007 SP3, Word 2010 SP2, and Word Automation Services on SharePoint Server 2010 SP2 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0006, CVE-2017-0019, CVE-2017-0020, CVE-2017-0031, CVE-2017-0052, and CVE-2017-0053."
34,CVE-2017-0027,200,None,#NAME?,3/16/17,7/11/17,2.6,None,Remote,High,Not required,Partial,None,None,"Microsoft Excel 2007 SP3, Excel 2010 SP2, Excel 2013 RT SP1, Excel 2016, Office Compatibility Pack SP3, and Excel Services on SharePoint Server 2013 SP1 allow remote attackers to obtain sensitive information from process memory via a crafted Office document, aka ""Microsoft Office Information Disclosure Vulnerability."""
35,CVE-2017-0006,119,None,DoS Exec Code Overflow Mem. Corr.,3/16/17,7/11/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Excel 2007 SP3, Office Compatibility Pack SP3, Excel Viewer, and Excel Services on SharePoint Server 2007 SP3 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0019, CVE-2017-0020, CVE-2017-0030, CVE-2017-0031, CVE-2017-0052, and CVE-2017-0053."
36,CVE-2016-7291,125,None,DoS +Info,12/20/16,12/27/16,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Office Compatibility Pack SP3, Word for Mac 2011, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to obtain sensitive information from process memory or cause a denial of service (out-of-bounds read) via a crafted document, aka ""Microsoft Office Information Disclosure Vulnerability,"" a different vulnerability than CVE-2016-7290."
37,CVE-2016-7290,125,None,DoS +Info,12/20/16,12/27/16,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Office Compatibility Pack SP3, Word for Mac 2011, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to obtain sensitive information from process memory or cause a denial of service (out-of-bounds read) via a crafted document, aka ""Microsoft Office Information Disclosure Vulnerability,"" a different vulnerability than CVE-2016-7291."
38,CVE-2016-7268,125,None,DoS +Info,12/20/16,12/27/16,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Office Compatibility Pack SP3, Word Viewer, Word for Mac 2011, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to obtain sensitive information from process memory or cause a denial of service (out-of-bounds read) via a crafted document, aka ""Microsoft Office Information Disclosure Vulnerability."""
39,CVE-2016-7265,125,None,DoS +Info,12/20/16,12/23/16,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"Microsoft Excel 2007 SP3, Excel 2010 SP2, Excel 2013 SP1, Excel 2013 RT SP1, Excel 2016, Office Compatibility Pack SP3, Excel Viewer, Excel Services on SharePoint Server 2007 SP3, and Excel Services on SharePoint Server 2010 SP2 allow remote attackers to obtain sensitive information from process memory or cause a denial of service (out-of-bounds read) via a crafted document, aka ""Microsoft Office Information Disclosure Vulnerability."""
40,CVE-2016-7236,119,None,Exec Code Overflow Mem. Corr.,11/10/16,7/27/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Excel 2010 SP2, Excel for Mac 2011, Excel 2016 for Mac, and Excel Services on SharePoint Server 2010 SP2 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
41,CVE-2016-7234,119,None,Exec Code Overflow Mem. Corr.,11/10/16,7/27/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word for Mac 2011, Excel for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, and Office Web Apps Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
42,CVE-2016-7233,200,None,DoS +Info,11/10/16,7/27/17,4.3,None,Remote,Medium,Not required,Partial,None,None,"Microsoft Word 2007, Office 2010 SP2, Word 2010 SP2, Word for Mac 2011, Excel for Mac 2011, Word Viewer, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2013 SP1, and Office Web Apps 2010 SP2 allow remote attackers to obtain sensitive information from process memory or cause a denial of service (out-of-bounds read) via a crafted Office document, aka ""Microsoft Office Information Disclosure Vulnerability."""
43,CVE-2016-7193,119,None,Exec Code Overflow Mem. Corr.,10/13/16,7/29/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP2, Office 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, and Office Online Server allow remote attackers to execute arbitrary code via a crafted RTF document, aka ""Microsoft Office Memory Corruption Vulnerability."""
44,CVE-2016-3282,119,None,Exec Code Overflow Mem. Corr.,7/12/16,8/31/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, SharePoint Server 2016, Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, and Office Online Server allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
45,CVE-2016-3281,119,None,Exec Code Overflow Mem. Corr.,7/12/16,8/31/17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
46,CVE-2016-3279,254,None,Exec Code,7/12/16,8/31/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Microsoft Office 2010 SP2, Excel 2010 SP2, PowerPoint 2010 SP2, Word 2010 SP2, Excel 2013 SP1, PowerPoint 2013 SP1, Word 2013 SP1, Excel 2013 RT SP1, PowerPoint 2013 RT SP1, Word 2013 RT SP1, Excel 2016, Word 2016, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to execute arbitrary code via a crafted XLA file, aka ""Microsoft Office Remote Code Execution Vulnerability."""
47,CVE-2016-3234,200,None,#NAME?,6/15/16,11/29/16,4.3,None,Remote,Medium,Not required,Partial,None,None,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, and Office Web Apps Server 2013 SP1 allow remote attackers to obtain sensitive information from process memory via a crafted Office document, aka ""Microsoft Office Information Disclosure Vulnerability."""
48,CVE-2016-0183,284,None,Exec Code,5/10/16,11/30/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"The Windows font library in Microsoft Office 2010 SP2, Word 2010 SP2, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allows remote attackers to execute arbitrary code via a crafted embedded font, aka ""Microsoft Office Graphics RCE Vulnerability."""
49,CVE-2016-0140,119,None,Exec Code Overflow Mem. Corr.,5/10/16,11/30/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Office 2007 SP3, Office 2010 SP2, Word Automation Services on SharePoint Server 2010 SP2, and Office Web Apps 2010 SP2 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
50,CVE-2016-0134,119,None,Exec Code Overflow Mem. Corr.,3/9/16,12/2/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2010 SP2 and 2013 SP1, Office Web Apps 2010 SP2, and Web Apps Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
51,CVE-2016-0127,119,None,Exec Code Overflow Mem. Corr.,4/12/16,12/2/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, and Office Web Apps Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
52,CVE-2016-0054,119,None,Exec Code Overflow Mem. Corr.,2/10/16,12/5/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Excel 2007 SP3, Excel 2010 SP2, Excel 2013 SP1, Excel 2013 RT SP1, Excel 2016, Excel for Mac 2011, Excel 2016 for Mac, Office Compatibility Pack SP3, Excel Viewer, Excel Services on SharePoint Server 2007 SP3, Excel Services on SharePoint Server 2010 SP2, Excel Services on SharePoint Server 2013 SP1, and Office Web Apps 2010 SP2 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
53,CVE-2016-0053,119,None,Exec Code Overflow Mem. Corr.,2/10/16,12/5/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
54,CVE-2016-0052,119,None,Exec Code Overflow Mem. Corr.,2/10/16,12/5/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0022."
55,CVE-2016-0025,20,None,Exec Code Mem. Corr.,6/15/16,11/29/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Office 2016, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, and Office Online Server allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
56,CVE-2016-0022,119,None,Exec Code Overflow Mem. Corr.,2/10/16,12/5/16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0052."
57,CVE-2016-0011,79,None,XSS Bypass,1/13/16,12/7/16,3.5,None,Remote,Medium,Single system,None,Partial,None,"Microsoft SharePoint Server 2013 SP1 and SharePoint Foundation 2013 SP1 allow remote authenticated users to bypass intended Access Control Policy restrictions and conduct cross-site scripting (XSS) attacks by modifying a webpart, aka ""Microsoft SharePoint Security Feature Bypass,"" a different vulnerability than CVE-2015-6117."
58,CVE-2015-6117,79,None,XSS Bypass,1/13/16,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Microsoft SharePoint Server 2013 SP1 and SharePoint Foundation 2013 SP1 allow remote authenticated users to bypass intended Access Control Policy restrictions and conduct cross-site scripting (XSS) attacks by modifying a webpart, aka ""Microsoft SharePoint Security Feature Bypass,"" a different vulnerability than CVE-2016-0011."
