#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
11,CVE-2017-9788,20,None,DoS +Info,2017-07-13,2018-01-04,6.4,None,Remote,Low,Not required,Partial,None,Partial,"In Apache httpd before 2.2.34 and 2.4.x before 2.4.27, the value placeholder in [Proxy-]Authorization headers of type 'Digest' was not initialized or reset before or between successive key=value assignments by mod_auth_digest. Providing an initial key with no '=' assignment could reflect the stale value of uninitialized pool memory used by the prior request, leading to leakage of potentially confidential information, and a segfault in other cases resulting in denial of service."
12,CVE-2017-7679,119,None,Overflow,2017-06-19,2018-06-02,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"In Apache httpd 2.2.x before 2.2.33 and 2.4.x before 2.4.26, mod_mime can read one byte past the end of a buffer when sending a malicious Content-Type response header."
13,CVE-2017-7668,20,None,None,2017-06-19,2018-06-02,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"The HTTP strict parsing changes added in Apache httpd 2.2.32 and 2.4.24 introduced a bug in token list parsing, which allows ap_find_token() to search past the end of its input string. By maliciously crafting a sequence of request headers, an attacker may be able to cause a segmentation fault, or to force ap_find_token() to return an incorrect value."
14,CVE-2017-7659,476,None,None,2017-07-26,2018-06-02,5.0,None,Remote,Low,Not required,None,None,Partial,"A maliciously constructed HTTP/2 request could cause mod_http2 2.4.24, 2.4.25 to dereference a NULL pointer and crash the server process."
15,CVE-2017-3169,476,None,None,2017-06-19,2018-06-02,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"In Apache httpd 2.2.x before 2.2.33 and 2.4.x before 2.4.26, mod_ssl may dereference a NULL pointer when third-party modules call ap_hook_process_connection() during an HTTP request to an HTTPS port."
16,CVE-2017-3167,287,None,Bypass,2017-06-19,2018-06-02,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"In Apache httpd 2.2.x before 2.2.33 and 2.4.x before 2.4.26, use of the ap_get_basic_auth_pw() by third-party modules outside of the authentication phase may lead to authentication requirements being bypassed."
17,CVE-2016-8743,19,None,Http R.Spl.,2017-07-27,2018-04-24,5.0,None,Remote,Low,Not required,None,Partial,None,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution."
18,CVE-2016-8740,20,None,DoS,2016-12-05,2018-04-24,5.0,None,Remote,Low,Not required,None,None,Partial,"The mod_http2 module in the Apache HTTP Server 2.4.17 through 2.4.23, when the Protocols configuration includes h2 or h2c, does not restrict request-header length, which allows remote attackers to cause a denial of service (memory consumption) via crafted CONTINUATION frames in an HTTP/2 request."
19,CVE-2016-8612,20,None,None,2018-03-09,2018-06-02,3.3,None,Local Network,Low,Not required,None,None,Partial,Apache HTTP Server mod_cluster before version httpd 2.4.23 is vulnerable to an Improper Input Validation in the protocol parsing logic in the load balancer resulting in a Segmentation Fault in the serving httpd process.
20,CVE-2016-5387,284,None,None,2016-07-18,2018-01-18,5.1,None,Remote,High,Not required,Partial,Partial,Partial,"The Apache HTTP Server through 2.4.23 follows RFC 3875 section 4.1.18 and therefore does not protect applications from the presence of untrusted client data in the HTTP_PROXY environment variable, which might allow remote attackers to redirect an application's outbound HTTP traffic to an arbitrary proxy server via a crafted Proxy header in an HTTP request, aka an ""httpoxy"" issue.  NOTE: the vendor states ""This mitigation has been assigned the identifier CVE-2016-5387""; in other words, this is not a CVE ID for a vulnerability."
21,CVE-2016-4979,284,None,Bypass,2016-07-06,2018-06-02,5.0,None,Remote,Low,Not required,None,Partial,None,"The Apache HTTP Server 2.4.18 through 2.4.20, when mod_http2 and mod_ssl are enabled, does not properly recognize the ""SSLVerifyClient require"" directive for HTTP/2 request authorization, which allows remote attackers to bypass intended access restrictions by leveraging the ability to send multiple requests over a single connection and aborting a renegotiation."
22,CVE-2016-2161,20,None,None,2017-07-27,2018-04-24,5.0,None,Remote,Low,Not required,None,None,Partial,"In Apache HTTP Server versions 2.4.0 to 2.4.23, malicious input to mod_auth_digest can cause the server to crash, and each instance continues to crash even for subsequently valid requests."
23,CVE-2016-1546,399,None,DoS,2016-07-06,2018-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"The Apache HTTP Server 2.4.17 and 2.4.18, when mod_http2 is enabled, does not limit the number of simultaneous stream workers for a single HTTP/2 connection, which allows remote attackers to cause a denial of service (stream-processing outage) via modified flow-control windows."
24,CVE-2016-0736,310,None,None,2017-07-27,2018-04-24,5.0,None,Remote,Low,Not required,Partial,None,None,"In Apache HTTP Server versions 2.4.0 to 2.4.23, mod_session_crypto was encrypting its data/cookie using the configured ciphers with possibly either CBC or ECB modes of operation (AES256-CBC by default), hence no selectable or builtin authenticated encryption. This made it vulnerable to padding oracle attacks, particularly with CBC."
25,CVE-2015-3185,264,None,Bypass,2015-07-20,2018-01-04,4.3,None,Remote,Medium,Not required,None,Partial,None,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior."
26,CVE-2015-3183,20,None,None,2015-07-20,2018-01-04,5.0,None,Remote,Low,Not required,None,Partial,None,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c."
27,CVE-2015-0253,None,None,DoS,2015-07-20,2018-01-04,5.0,None,Remote,Low,Not required,None,None,Partial,"The read_request_line function in server/protocol.c in the Apache HTTP Server 2.4.12 does not initialize the protocol structure member, which allows remote attackers to cause a denial of service (NULL pointer dereference and process crash) by sending a request that lacks a method to an installation that enables the INCLUDES filter and has an ErrorDocument 400 directive specifying a local URI."
28,CVE-2015-0228,20,None,DoS,2015-03-07,2018-01-04,5.0,None,Remote,Low,Not required,None,None,Partial,The lua_websocket_read function in lua_request.c in the mod_lua module in the Apache HTTP Server through 2.4.12 allows remote attackers to cause a denial of service (child-process crash) by sending a crafted WebSocket Ping frame after a Lua script has called the wsupgrade function.
29,CVE-2014-8109,264,None,Bypass,2014-12-29,2016-12-30,4.3,None,Remote,Medium,Not required,None,Partial,None,"mod_lua.c in the mod_lua module in the Apache HTTP Server 2.3.x and 2.4.x through 2.4.10 does not support an httpd configuration in which the same Lua authorization provider is used with different arguments within different contexts, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging multiple Require directives, as demonstrated by a configuration that specifies authorization for one group to access a certain directory, and authorization for a second group to access a second directory."
30,CVE-2014-3583,119,None,DoS Overflow,2014-12-15,2017-10-02,5.0,None,Remote,Low,Not required,None,None,Partial,The handle_headers function in mod_proxy_fcgi.c in the mod_proxy_fcgi module in the Apache HTTP Server 2.4.10 allows remote FastCGI servers to cause a denial of service (buffer over-read and daemon crash) via long response headers.
31,CVE-2014-3523,399,None,DoS,2014-07-20,2018-01-04,5.0,None,Remote,Low,Not required,None,None,Partial,"Memory leak in the winnt_accept function in server/mpm/winnt/child.c in the WinNT MPM in the Apache HTTP Server 2.4.x before 2.4.10 on Windows, when the default AcceptFilter is enabled, allows remote attackers to cause a denial of service (memory consumption) via crafted requests."
32,CVE-2014-0231,399,None,DoS,2014-07-20,2017-12-08,5.0,None,Remote,Low,Not required,None,None,Partial,"The mod_cgid module in the Apache HTTP Server before 2.4.10 does not have a timeout mechanism, which allows remote attackers to cause a denial of service (process hang) via a request to a CGI script that does not read from its stdin file descriptor."
33,CVE-2014-0226,362,1,DoS Exec Code Overflow +Info,2014-07-20,2017-12-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c."
34,CVE-2014-0118,399,None,DoS,2014-07-20,2017-12-08,4.3,None,Remote,Medium,Not required,None,None,Partial,"The deflate_in_filter function in mod_deflate.c in the mod_deflate module in the Apache HTTP Server before 2.4.10, when request body decompression is enabled, allows remote attackers to cause a denial of service (resource consumption) via crafted request data that decompresses to a much larger size."
35,CVE-2014-0117,20,None,DoS,2014-07-20,2016-07-08,4.3,None,Remote,Medium,Not required,None,None,Partial,"The mod_proxy module in the Apache HTTP Server 2.4.x before 2.4.10, when a reverse proxy is enabled, allows remote attackers to cause a denial of service (child-process crash) via a crafted HTTP Connection header."
36,CVE-2014-0098,20,None,DoS,2014-03-18,2017-12-08,5.0,None,Remote,Low,Not required,None,None,Partial,The log_cookie function in mod_log_config.c in the mod_log_config module in the Apache HTTP Server before 2.4.8 allows remote attackers to cause a denial of service (segmentation fault and daemon crash) via a crafted cookie that is not properly handled during truncation.
