#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
11,CVE-2017-11761,200,None,#NAME?,9/12/17,9/21/17,5,None,Remote,Low,Not required,Partial,None,None,"Microsoft Exchange Server 2013 and Microsoft Exchange Server 2016 allow an input sanitization issue with Microsoft Exchange that could potentially result in unintended Information Disclosure, aka ""Microsoft Exchange Information Disclosure Vulnerability"""
12,CVE-2017-8758,79,None,XSS,9/12/17,9/19/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Microsoft Exchange Server 2016 allows an elevation of privilege vulnerability when Microsoft Exchange Outlook Web Access (OWA) fails to properly handle web requests, aka ""Microsoft Exchange Cross-Site Scripting Vulnerability."""
13,CVE-2017-8621,601,None,None,7/11/17,7/17/17,5.8,None,Remote,Medium,Not required,Partial,Partial,None,"Microsoft Exchange Server 2010 SP3, Exchange Server 2013 SP3, Exchange Server 2013 CU16, and Exchange Server 2016 CU5 allows an open redirect vulnerability that could lead to spoofing, aka ""Microsoft Exchange Open Redirect Vulnerability""."
14,CVE-2017-8560,79,None,XSS,7/11/17,7/14/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Microsoft Exchange Server 2010 SP3, Exchange Server 2013 SP3, Exchange Server 2013 CU16, and Exchange Server 2016 CU5 allows an elevation of privilege vulnerability due to the way that Exchange Outlook Web Access (OWA) handles web requests, aka ""Microsoft Exchange Cross-Site Scripting Vulnerability"". This CVE ID is unique from CVE-2017-8559."
15,CVE-2017-8559,79,None,XSS,7/11/17,7/14/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Microsoft Exchange Server 2010 SP3, Exchange Server 2013 SP3, Exchange Server 2013 CU16, and Exchange Server 2016 CU5 allows an elevation of privilege vulnerability due to the way that Exchange Outlook Web Access (OWA) handles web requests, aka ""Microsoft Exchange Cross-Site Scripting Vulnerability"". This CVE ID is unique from CVE-2017-8560."
16,CVE-2017-0110,79,None,XSS,3/16/17,8/9/18,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Microsoft Exchange Outlook Web Access (OWA) allows remote attackers to inject arbitrary web script or HTML via a crafted email or chat client, aka ""Microsoft Exchange Server Elevation of Privilege Vulnerability."""
17,CVE-2016-3379,79,None,XSS,9/14/16,8/12/17,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Microsoft Exchange Server 2016 Cumulative Update 1 and 2 allows remote attackers to inject arbitrary web script or HTML via a meeting-invitation request, aka ""Microsoft Exchange Elevation of Privilege Vulnerability."""
18,CVE-2016-3378,20,None,None,9/14/16,8/12/17,5.8,None,Remote,Medium,Not required,Partial,Partial,None,"Open redirect vulnerability in Microsoft Exchange Server 2013 SP1, 2013 Cumulative Update 12, 2013 Cumulative Update 13, 2016 Cumulative Update 1, and 2016 Cumulative Update 2 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL, aka ""Microsoft Exchange Open Redirect Vulnerability."""
19,CVE-2016-0138,200,None,#NAME?,9/14/16,8/12/17,4,None,Remote,Low,Single system,Partial,None,None,"Microsoft Exchange Server 2007 SP3, 2010 SP3, 2013 SP1, 2013 Cumulative Update 12, 2013 Cumulative Update 13, 2016 Cumulative Update 1, and 2016 Cumulative Update 2 misparses e-mail messages, which allows remote authenticated users to obtain sensitive Outlook application information by leveraging the Send As right, aka ""Microsoft Exchange Information Disclosure Vulnerability."""
20,CVE-2016-0032,79,None,XSS,1/13/16,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2013 PS1, 2013 Cumulative Update 10, 2013 Cumulative Update 11, and 2016 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""Exchange Spoofing Vulnerability."""
21,CVE-2016-0031,79,None,XSS,1/13/16,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2016 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""Exchange Spoofing Vulnerability,"" a different vulnerability than CVE-2016-0029."
22,CVE-2016-0030,79,None,XSS,1/13/16,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2013 PS1, 2013 Cumulative Update 10, and 2016 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""Exchange Spoofing Vulnerability."""
23,CVE-2016-0029,79,None,XSS,1/13/16,12/7/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2016 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""Exchange Spoofing Vulnerability,"" a different vulnerability than CVE-2016-0031."
24,CVE-2015-2544,79,None,XSS,9/8/15,12/21/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2013 Cumulative Update 8 and 9 and SP1 allows remote attackers to inject arbitrary web script or HTML via a crafted e-mail message, aka ""Exchange Spoofing Vulnerability."""
25,CVE-2015-2543,79,None,XSS,9/8/15,12/21/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web Access (OWA) in Microsoft Exchange Server 2013 Cumulative Update 8 and 9 allows remote attackers to inject arbitrary web script or HTML via a crafted e-mail message, aka ""Exchange Spoofing Vulnerability."""
26,CVE-2015-2505,200,None,#NAME?,9/8/15,12/21/16,5,None,Remote,Low,Not required,Partial,None,None,"Outlook Web Access (OWA) in Microsoft Exchange Server 2013 Cumulative Update 8 and 9 and SP1 allows remote attackers to obtain sensitive stacktrace information via a crafted request, aka ""Exchange Information Disclosure Vulnerability."""
27,CVE-2015-2359,79,None,XSS,6/9/15,12/30/16,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in the web applications in Microsoft Exchange Server 2013 Cumulative Update 8 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, aka ""Exchange HTML Injection Vulnerability."""
28,CVE-2015-1771,352,None,CSRF,6/9/15,12/30/16,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Cross-site request forgery (CSRF) vulnerability in the web applications in Microsoft Exchange Server 2013 SP1 and Cumulative Update 8 allows remote attackers to hijack the authentication of arbitrary users, aka ""Exchange Cross-Site Request Forgery Vulnerability."""
29,CVE-2015-1764,None,None,Bypass,6/9/15,8/9/18,4.3,None,Remote,Medium,Not required,None,Partial,None,"The web applications in Microsoft Exchange Server 2013 SP1 and Cumulative Update 8 allow remote attackers to bypass the Same Origin Policy and send HTTP traffic to intranet servers via a crafted request, related to a Server-Side Request Forgery (SSRF) issue, aka ""Exchange Server-Side Request Forgery Vulnerability."""
30,CVE-2015-1632,79,None,XSS,3/11/15,10/1/15,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in errorfe.aspx in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via the msgParam parameter in an authError action, aka ""Exchange Error Message Cross Site Scripting Vulnerability."""
31,CVE-2015-1631,284,None,None,3/11/15,10/1/15,5,None,Remote,Low,Not required,None,Partial,None,"Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to spoof meeting organizers via unspecified vectors, aka ""Exchange Forged Meeting Request Spoofing Vulnerability."""
32,CVE-2015-1630,79,None,XSS,3/11/15,11/30/15,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""Audit Report Cross Site Scripting Vulnerability."""
33,CVE-2015-1629,79,None,XSS,3/11/15,9/11/15,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""ExchangeDLP Cross Site Scripting Vulnerability."""
34,CVE-2015-1628,79,None,XSS,3/11/15,9/11/15,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted X-OWA-Canary cookie in an AD.RecipientType.User action, aka ""OWA Modified Canary Parameter Cross Site Scripting Vulnerability."""
35,CVE-2014-6336,20,None,None,12/10/14,12/11/14,3.5,None,Remote,Medium,Single system,None,Partial,None,"Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 6 does not properly validate redirection tokens, which allows remote attackers to redirect users to arbitrary web sites and spoof the origin of e-mail messages via unspecified vectors, aka ""Exchange URL Redirection Vulnerability."""
36,CVE-2014-6326,79,None,XSS,12/10/14,12/11/14,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Microsoft Exchange Server 2013 SP1 and Cumulative Update 6 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""OWA XSS Vulnerability,"" a different vulnerability than CVE-2014-6325."
37,CVE-2014-6325,79,None,XSS,12/10/14,12/11/14,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in Microsoft Exchange Server 2013 SP1 and Cumulative Update 6 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ""OWA XSS Vulnerability,"" a different vulnerability than CVE-2014-6326."
38,CVE-2014-6319,284,None,None,12/10/14,12/11/14,5,None,Remote,Low,Not required,None,Partial,None,"Outlook Web App (OWA) in Microsoft Exchange Server 2007 SP3, 2010 SP3, and 2013 SP1 and Cumulative Update 6 does not properly validate tokens in requests, which allows remote attackers to spoof the origin of e-mail messages via unspecified vectors, aka ""Outlook Web App Token Spoofing Vulnerability."""
