#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
11,CVE-2016-5505,200,None,#NAME?,10/25/16,7/28/17,2.1,None,Local,Low,Not required,Partial,None,None,Unspecified vulnerability in the RDBMS Programmable Interface component in Oracle Database Server 11.2.0.4 and 12.1.0.2 allows local users to affect confidentiality via unknown vectors.
12,CVE-2016-5499,264,None,None,10/25/16,7/28/17,2.1,None,Local,Low,Not required,Partial,None,None,"Unspecified vulnerability in the RDBMS Security component in Oracle Database Server 11.2.0.4 and 12.1.0.2 allows local users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2016-5498."
13,CVE-2016-5498,200,None,#NAME?,10/25/16,7/28/17,2.1,None,Local,Low,Not required,Partial,None,None,"Unspecified vulnerability in the RDBMS Security component in Oracle Database Server 11.2.0.4 and 12.1.0.2 allows local users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2016-5499."
14,CVE-2016-3562,200,None,#NAME?,10/25/16,7/28/17,4.3,None,Remote,Medium,Not required,Partial,None,None,Unspecified vulnerability in the RDBMS Security and SQL*Plus components in Oracle Database Server 11.2.0.4 and 12.1.0.2 allows remote administrators to affect confidentiality via vectors related to DBA.
15,CVE-2016-0499,None,None,None,1/20/16,12/7/16,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-4794."
16,CVE-2016-0472,None,None,None,1/20/16,12/7/16,5.5,None,Remote,Low,Single system,Partial,None,Partial,"Unspecified vulnerability in the XDB - XML Database component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality and availability via unknown vectors."
17,CVE-2016-0467,None,None,None,1/20/16,12/7/16,4,None,Remote,Low,Single system,None,Partial,None,"Unspecified vulnerability in the Security component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect integrity via unknown vectors."
18,CVE-2016-0461,None,None,None,1/20/16,12/7/16,4,None,Remote,Low,Single system,None,None,Partial,"Unspecified vulnerability in the XDB - XML Database component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect availability via unknown vectors."
19,CVE-2015-4925,None,None,None,1/20/16,12/7/16,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Workspace Manager component in Oracle Database Server 11.2.0.4 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
20,CVE-2015-4923,None,None,None,1/20/16,12/7/16,4,None,Remote,Low,Single system,None,None,Partial,"Unspecified vulnerability in the XML Developer's Kit for C component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect availability via unknown vectors."
21,CVE-2015-4921,None,None,None,1/20/16,12/7/16,4,None,Remote,Low,Single system,None,Partial,None,"Unspecified vulnerability in the Database Vault component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect integrity via unknown vectors."
22,CVE-2015-4900,None,None,None,10/21/15,12/23/16,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the XDB - XML Database component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
23,CVE-2015-4888,None,None,None,10/21/15,12/23/16,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-4796."
24,CVE-2015-4873,None,None,None,10/21/15,12/23/16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"Unspecified vulnerability in the Database Scheduler component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows local users to affect confidentiality, integrity, and availability via unknown vectors."
25,CVE-2015-4863,None,None,None,10/21/15,12/23/16,10,None,Remote,Low,Not required,Complete,Complete,Complete,"Unspecified vulnerability in the Portable Clusterware component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors."
26,CVE-2015-4857,None,None,None,10/21/15,12/23/16,5.5,None,Remote,Low,Single system,Partial,Partial,None,Unspecified vulnerability in the RDBMS component in Oracle Database Server 12.1.0.1 and 12.1.0.2 allows remote authenticated users to affect confidentiality and integrity via unknown vectors.
27,CVE-2015-4796,None,None,None,10/21/15,12/23/16,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2, when running on Windows, allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-4888."
28,CVE-2015-4794,None,None,None,10/21/15,12/23/16,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
29,CVE-2015-4755,None,None,None,7/16/15,9/21/17,5,None,Remote,Low,Not required,Partial,None,None,Unspecified vulnerability in the RDBMS Security component in Oracle Database Server 12.1.0.2 allows remote attackers to affect confidentiality via unknown vectors.
30,CVE-2015-4753,None,None,None,7/16/15,9/21/17,2.1,None,Local,Low,Not required,Partial,None,None,"Unspecified vulnerability in the RDBMS Support Tools component in Oracle Database Server 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows local users to affect confidentiality via unknown vectors."
31,CVE-2015-4740,None,None,None,7/16/15,9/21/17,6,None,Remote,Medium,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the RDBMS Partitioning component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
32,CVE-2015-2655,None,None,None,7/16/15,9/21/17,5.5,None,Remote,Low,Single system,Partial,Partial,None,Unspecified vulnerability in the Application Express component in Oracle Database Server before 4.2.3.00.08 allows remote authenticated users to affect confidentiality and integrity via unknown vectors.
33,CVE-2015-2629,None,None,None,7/16/15,9/21/17,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-0457."
34,CVE-2015-2599,None,None,None,7/16/15,9/21/17,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the RDBMS Scheduler component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors."
35,CVE-2015-2595,None,None,None,7/16/15,9/21/17,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Oracle OLAP component in Oracle Database Server 12.1.0.1 and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
36,CVE-2015-2586,None,None,None,7/16/15,9/21/17,4.3,None,Remote,Medium,Not required,None,None,Partial,Unspecified vulnerability in the Application Express component in Oracle Database Server before 4.2.1 allows remote attackers to affect availability via unknown vectors.
37,CVE-2015-2585,None,None,None,7/16/15,9/21/17,2.1,None,Remote,High,Single system,None,None,Partial,Unspecified vulnerability in the Application Express component in Oracle Database Server before 5.0 allows remote authenticated users to affect availability via unknown vectors.
38,CVE-2015-0483,None,None,None,4/16/15,1/2/17,4,None,Remote,Low,Single system,None,Partial,None,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect integrity via unknown vectors."
39,CVE-2015-0479,None,None,None,4/16/15,1/2/17,4,None,Remote,Low,Single system,None,None,Partial,"Unspecified vulnerability in the XDK and XDB - XML Database component in Oracle Database Server 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect availability via unknown vectors."
40,CVE-2015-0468,None,None,None,7/16/15,9/21/17,6,None,Remote,Medium,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, and 12.1.0.1 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
41,CVE-2015-0457,None,None,None,4/16/15,1/2/17,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-2629."
42,CVE-2015-0455,None,None,None,4/16/15,1/2/17,6.8,None,Remote,Low,Single system,Complete,None,None,"Unspecified vulnerability in the XDB - XML Database component in Oracle Database Server 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors."
43,CVE-2015-0373,None,None,None,1/21/15,9/7/17,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the OJVM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
44,CVE-2015-0371,None,None,None,1/21/15,9/7/17,4.9,None,Remote,Medium,Single system,None,Partial,Partial,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect integrity and availability via unknown vectors."
45,CVE-2015-0370,None,None,None,1/21/15,9/7/17,3.5,None,Remote,Medium,Single system,None,Partial,None,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect integrity via unknown vectors, a different vulnerability than CVE-2013-5858."
46,CVE-2014-6578,None,None,None,1/21/15,11/28/16,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Workspace Manager component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality, integrity, and availability via vectors related to SDO_TOPO and WMSYS.LT."
47,CVE-2014-6577,None,None,DoS,1/21/15,11/28/16,6.8,None,Remote,Low,Single system,Complete,None,None,"Unspecified vulnerability in the XML Developer's Kit for C component in Oracle Database Server 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors.  NOTE: the previous information is from the January 2015 CPU. Oracle has not commented on the original researcher's claim that this is an XML external entity (XXE) vulnerability in the XML parser, which allows attackers to conduct internal port scanning, perform SSRF attacks, or cause a denial of service via a crafted (1) http: or (2) ftp: URI."
48,CVE-2014-6567,None,None,Exec Code Overflow,1/21/15,11/28/16,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors.  NOTE: the previous information is from the January 2015 CPU. Oracle has not commented on the researcher's claim that this is a stack-based buffer overflow in DBMS_AW.EXECUTE, which allows code execution via a long Current Directory Alias (CDA) command."
49,CVE-2014-6563,None,None,None,10/15/14,10/24/14,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4294, CVE-2014-4295, and CVE-2014-6538."
50,CVE-2014-6560,None,None,None,10/15/14,10/24/14,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2014-6453, CVE-2014-6467, and CVE-2014-6545."
51,CVE-2014-6547,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, and CVE-2014-6477."
52,CVE-2014-6546,None,None,None,10/15/14,10/24/14,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
53,CVE-2014-6545,None,None,None,10/15/14,11/17/15,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2014-6453, CVE-2014-6467, and CVE-2014-6560."
54,CVE-2014-6544,None,None,None,10/15/14,5/11/16,3.6,None,Remote,High,Single system,Partial,Partial,None,"Unspecified vulnerability in the JDBC component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality and integrity via unknown vectors, a different vulnerability than CVE-2014-4289."
55,CVE-2014-6542,None,None,None,10/15/14,11/9/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4298, CVE-2014-4299, CVE-2014-4300, CVE-2014-6452, and CVE-2014-6454."
56,CVE-2014-6541,None,None,None,1/21/15,11/28/16,6.3,None,Remote,Medium,Single system,Complete,None,None,"Unspecified vulnerability in the Recovery component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2, when running on Windows, allows remote authenticated users to affect confidentiality via vectors related to DBMS_IR."
57,CVE-2014-6538,None,None,None,10/15/14,11/9/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4294, CVE-2014-4295, and CVE-2014-6563."
58,CVE-2014-6537,None,None,None,10/15/14,11/9/15,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
59,CVE-2014-6514,None,None,None,1/21/15,11/28/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the PL/SQL component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality via unknown vectors."
60,CVE-2014-6483,None,None,None,10/15/14,11/6/15,6,None,Remote,Medium,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Application Express component in Oracle Database Server before 4.2.6 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
61,CVE-2014-6477,200,None,#NAME?,11/23/14,9/7/17,6.8,None,Remote,Low,Single system,Complete,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, and CVE-2014-6547.  NOTE: this issue was originally mapped to CVE-2014-4301, but CVE-2014-4301 is for an unrelated vulnerability."
62,CVE-2014-6467,None,None,None,10/15/14,11/6/15,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2014-6453, CVE-2014-6545, and CVE-2014-6560."
63,CVE-2014-6455,None,None,None,10/15/14,11/13/15,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
64,CVE-2014-6454,None,None,None,10/15/14,11/13/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4298, CVE-2014-4299, CVE-2014-4300, CVE-2014-6452, and CVE-2014-6542."
65,CVE-2014-6453,None,None,None,10/15/14,11/17/15,9,None,Remote,Low,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2014-6467, CVE-2014-6545, and CVE-2014-6560."
66,CVE-2014-6452,None,None,None,10/15/14,10/24/14,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4298, CVE-2014-4299, CVE-2014-4300, CVE-2014-6454, and CVE-2014-6542."
67,CVE-2014-4310,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-6547, and CVE-2014-6477."
68,CVE-2014-4300,None,None,None,10/15/14,11/5/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4298, CVE-2014-4299, CVE-2014-6452, CVE-2014-6454, and CVE-2014-6542."
69,CVE-2014-4299,None,None,None,10/15/14,11/5/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4298, CVE-2014-4300, CVE-2014-6452, CVE-2014-6454, and CVE-2014-6542."
70,CVE-2014-4298,None,None,None,10/15/14,11/5/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the SQLJ component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4299, CVE-2014-4300, CVE-2014-6452, CVE-2014-6454, and CVE-2014-6542."
71,CVE-2014-4297,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
72,CVE-2014-4296,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4297, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
73,CVE-2014-4295,None,None,None,10/15/14,11/5/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4294, CVE-2014-6538, and CVE-2014-6563."
